FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
376911|Baldy Mountain|Summit|ID|16|Lemhi|059|443559N|1130518W|44.5996404|-113.0883538|||||3280|10761|Morrison Lake|06/21/1979|
376929|Bannack Pass|Gap|ID|16|Clark|033|442842N|1124711W|44.478245|-112.7863968|||||2339|7674|Deadman Lake|06/21/1979|01/25/2011
376937|Bannock Pass|Gap|ID|16|Lemhi|059|444850N|1131617W|44.8138136|-113.2714241|||||2336|7664|Bannock Pass|06/21/1979|
377129|Bear Creek Pass|Gap|ID|16|Idaho|049|462607N|1142238W|46.4351998|-114.3773268|||||2387|7831|White Sand Lake|06/21/1979|
377296|Beaverhead Mountains|Range|ID|16|Lemhi|059|442117N|1124921W|44.3546325|-112.8225042|||||3460|11352|Scott Peak|06/21/1979|
377554|Big Hole Pass|Gap|ID|16|Lemhi|059|453258N|1134916W|45.5493648|-113.8211835|||||2150|7054|Big Hole Pass|06/21/1979|
377711|Bitterroot Mountains|Range|ID|16|Clearwater|035|472800N|1154204W|47.4665977|-115.7009902|||||1172|3845|Lookout Pass|06/21/1979|03/13/2012
377769|Black Peak|Summit|ID|16|Shoshone|079|471057N|1151620W|47.1824242|-115.2720875|||||1978|6489|Berge Peak|06/21/1979|
377868|Blodgett Mountain|Summit|ID|16|Idaho|049|461648N|1142814W|46.2799212|-114.470656|||||2248|7375|Blodgett Mountain|06/21/1979|
377869|Blodgett Pass|Gap|ID|16|Idaho|049|461647N|1142653W|46.2796435|-114.4481556|||||2045|6709|Blodgett Mountain|06/21/1979|
378414|Buckhorn Mountain|Summit|ID|16|Boundary|021|485250N|1160310W|48.8805046|-116.0526949|||||1881|6171|Canuck Peak|06/21/1979|
378417|Buckhorn Ridge|Ridge|ID|16|Boundary|021|485236N|1160259W|48.8766155|-116.0496391|||||1863|6112|Canuck Peak|06/21/1979|
378669|Cabinet Gorge|Valley|ID|16|Bonner|017|480518N|1160343W|48.088261|-116.0618398|480530N|1160259W|48.0916667|-116.0497222|717|2352|Cabinet|06/21/1979|
378670|Cabinet Mountains|Range|MT|30|Sanders|089|481000N|1155004W|48.1666055|-115.834332|||||1237|4058|Ibex Peak|04/04/1980|02/15/2011
378856|Canuck Creek|Stream|ID|16|||490300N|1160104W|49.0499575|-116.0176973|485435N|1160237W|48.9096726|-116.0435287|1033|3389|Canuck Peak OE N|01/01/2000|11/09/2010
379134|Center Mountain|Summit|ID|16|Lemhi|059|451347N|1133854W|45.2296448|-113.648394|||||3113|10213|Bohannon Spring|06/21/1979|
379423|Cliff Creek|Stream|ID|16|Bonner|017|481923N|1160226W|48.3229933|-116.0404467|481750N|1160326W|48.2972222|-116.0572222|1085|3560|Benning Mountain|06/21/1979|
380172|Curley Creek|Stream|ID|16|Boundary|021|483852N|1160417W|48.64774|-116.07146|484515N|1160520W|48.75415|-116.08895|549|1801|Curley Creek|06/21/1979|05/04/2011
380336|Deadman Pass|Gap|ID|16|Lemhi|059|444813N|1131209W|44.803535|-113.2025318|||||2361|7746|Deadman Pass|06/21/1979|
380637|Divide Creek|Stream|ID|16|Clark|033|442704N|1124156W|44.4510214|-112.6988935|442401N|1124917W|44.4001888|-112.8213947|2049|6722|Fritz Peak|06/21/1979|
380640|Divide Peak|Summit|ID|16|Shoshone|079|475759N|1160128W|47.9663127|-116.0243421|||||1589|5213|Jordan Creek|06/21/1979|
380641|Divide Trail|Trail|ID|16|Lemhi|059|453455N|1140700W|45.5818627|-114.116747|||||2340|7677|Allan Mountain|06/21/1979|
380710|Dominion Peak|Summit|ID|16|Shoshone|079|472202N|1153443W|47.3671503|-115.5784866|||||1823|5981|Adair|06/21/1979|
381076|East Fork Creek|Stream|ID|16|Bonner|017|481426N|1160647W|48.24045|-116.113|481447N|1155942W|48.24651|-115.99488|813|2667|Scotchman Peak|06/21/1979|05/04/2011
381153|East Fork Peak|Summit|ID|16|Bonner|017|481501N|1160303W|48.2502144|-116.0507208|||||1777|5830|Benning Mountain|06/21/1979|
381604|Faro Creek|Stream|ID|16|Boundary|021|485020N|1160525W|48.83896|-116.09021|485057N|1160142W|48.8493|-116.02841|932|3058|Line Point|06/21/1979|05/04/2011
381851|Flattop Mountain|Summit|ID|16|Shoshone|079|471447N|1151927W|47.2463149|-115.3240341|||||1941|6368|Berge Peak|06/21/1979|
382546|Granite Pass|Gap|ID|16|Clearwater|035|463933N|1143743W|46.6590869|-114.6287265|||||1736|5695|Granite Pass|06/21/1979|
382549|Granite Peak|Summit|ID|16|Clearwater|035|464257N|1144247W|46.7157525|-114.7131737|||||2279|7477|Granite Pass|06/21/1979|
382839|Halverson Creek|Stream|ID|16|Bonner|017|481953N|1160024W|48.3313276|-116.0065569|481943N|1160431W|48.3286111|-116.0752778|951|3120|Benning Mountain|06/21/1979|
383098|Henderson Ridge|Ridge|ID|16|Lemhi|059|453150N|1140943W|45.5304733|-114.1620255|||||2100|6890|Henderson Ridge|06/21/1979|
383109|Henrys Lake Mountains|Range|MT|30|Madison|057|444652N|1112400W|44.7810354|-111.3999567|||||3093|10148|Earthquake Lake|06/21/1979|02/23/2011
383309|Hoodoo Pass|Gap|ID|16|Shoshone|079|465832N|1150137W|46.9754758|-115.0270763|||||1830|6004|Hoodoo Pass|06/21/1979|
383376|Horse Creek Pass|Gap|ID|16|Lemhi|059|453011N|1142341W|45.5029717|-114.3948102|||||2233|7326|Horse Creek Pass|06/21/1979|
383615|Idamont Creek|Stream|MT|30|Lincoln|053|483322N|1160141W|48.5560519|-116.0279593|483458N|1160318W|48.5827778|-116.055|815|2674|Leonia|06/21/1979|02/04/2010
383684|Indian Hill|Summit|ID|16|Idaho|049|454725N|1143238W|45.7901952|-114.5439831|||||2528|8294|Watchtower Peak|06/21/1979|
383793|Italian Peak|Summit|ID|16|Lemhi|059|442137N|1125123W|44.3601884|-112.8563943|||||3290|10794|Scott Peak|06/21/1979|
384169|Keno Creek|Stream|ID|16|Boundary|021|485014N|1160530W|48.8371686|-116.0915838|484819N|1160140W|48.8052778|-116.0277778|926|3038|Line Point|06/21/1979|
384242|Kingsley Creek|Stream|ID|16|Boundary|021|484219N|1160315W|48.7052202|-116.0540785|484404N|1160055W|48.7344444|-116.0152778|759|2490|Curley Creek|06/21/1979|
384301|Kootenai River|Stream|ID|16|||491900N|1173904W|49.3166219|-117.6510945|485942N|1151045W|48.9950865|-115.1791191|417|1368|Unknown|01/01/2000|05/26/2011
384568|Lemhi Pass|Gap|ID|16|Lemhi|059|445828N|1132643W|44.9743709|-113.4453261|||||2246|7369|Lemhi Pass|06/21/1979|10/25/2010
384659|Lime Creek|Stream|ID|16|Boundary|021|483818N|1160347W|48.63827|-116.06307|483935N|1160029W|48.659722|-116.008056|549|1801|Curley Creek|06/21/1979|05/04/2011
384706|Lionhead|Summit|ID|16|Fremont|043|444343N|1111926W|44.7285355|-111.3238419|||||2906|9534|Targhee Pass|06/21/1979|
384970|Little Table Mountain|Summit|ID|16|Power|077|423738N|1125827W|42.6271346|-112.9741604|||||1539|5049|Neeley|06/21/1979|
385986|Lolo Pass|Gap|ID|16|Clearwater|035|463807N|1143447W|46.6351985|-114.5798362|||||1592|5223|Lolo Hot Springs|06/21/1979|01/25/2011
386189|Lost Trail Pass|Gap|ID|16|Lemhi|059|454138N|1135653W|45.6938088|-113.9481328|||||2140|7021|Lost Trail Pass|06/21/1979|
387085|Monida Pass|Gap|ID|16|Clark|033|443330N|1121820W|44.5583378|-112.3055077|||||2079|6821|Monida|06/21/1979|02/06/2012
387118|Monument Peak|Summit|ID|16|Lemhi|059|451551N|1134133W|45.2640886|-113.6925627|||||3134|10282|Homer Youngs Peak|06/21/1979|
387184|Moose Creek Plateau|Area|ID|16|Fremont|043|443115N|1110918W|44.5207582|-111.1549435|||||2451|8041|Reas Pass|06/21/1979|
387217|Morgan Mountain|Summit|ID|16|Lemhi|059|453114N|1135003W|45.5204758|-113.8342389|||||2528|8294|Big Hole Pass|06/21/1979|
387621|North Callahan Creek|Stream|MT|30|Lincoln|053|482607N|1160046W|48.4352174|-116.0126745|483025N|1161131W|48.5068808|-116.1918504|818|2684|Smith Mountain|06/21/1979|02/22/2010
387939|Old Stormy|Summit|ID|16|Idaho|049|463018N|1142301W|46.5049222|-114.3837183|||||2490|8169|Ranger Peak|06/21/1979|
388090|Packbox Pass|Gap|ID|16|Idaho|049|462803N|1142312W|46.467422|-114.3867725|||||2193|7195|White Sand Lake|06/21/1979|
388766|Porcupine Pass|Gap|ID|16|Shoshone|079|475049N|1155324W|47.8468705|-115.889894|||||1544|5066|Taylor Peak|06/21/1979|
388946|Pyramid Peak|Summit|ID|16|Lemhi|059|452719N|1134707W|45.4551984|-113.7853475|||||2908|9541|Shewag Lake|06/21/1979|
388961|Quarles Peak|Summit|ID|16|Shoshone|079|471757N|1153147W|47.2990925|-115.5295959|||||1993|6539|Adair|06/21/1979|02/03/2011
389094|Ranger Peak|Summit|ID|16|Idaho|049|463008N|1142359W|46.5021443|-114.3998295|||||2689|8822|Ranger Peak|06/21/1979|
389177|Raynolds Pass|Gap|ID|16|Fremont|043|444241N|1112807W|44.7113114|-111.4685704|||||2086|6844|Targhee Peak|06/21/1979|
389180|Reas Peak|Summit|ID|16|Fremont|043|443209N|1113047W|44.5357524|-111.5130153|||||2850|9350|Mount Jefferson|06/21/1979|
389235|Red Rock Mountain|Summit|ID|16|Fremont|043|443436N|1113025W|44.5765865|-111.5069044|||||2894|9495|Mount Jefferson|06/21/1979|
389237|Red Rock Pass|Gap|ID|16|Fremont|043|443556N|1113125W|44.5988089|-111.5235716|||||2180|7152|Mount Jefferson|06/21/1979|
389309|Reservoir Creek|Stream|ID|16|Lemhi|059|444040N|1130933W|44.6776988|-113.1591927|444446N|1130749W|44.7461111|-113.1302778|2098|6883|Reservoir Creek|06/21/1979|
389565|Rocky Point|Summit|ID|16|Idaho|049|463940N|1141958W|46.6610336|-114.3328896|||||2376|7795|Dick Creek|06/21/1979|
390242|Sheep Mountain|Summit|ID|16|Lemhi|059|452849N|1134537W|45.4801986|-113.7603474|||||3010|9875|Shewag Lake|06/21/1979|
390519|Skin Creek|Stream|ID|16|Boundary|021|484630N|1160919W|48.77503|-116.15516|484615N|1160221W|48.7707776|-116.0390807|657|2155|Meadow Creek|06/21/1979|05/04/2011
390547|Sky Pilot|Summit|ID|16|Idaho|049|462610N|1142205W|46.43623|-114.367976|||||2686|8812|Gash Point|06/21/1979|02/16/2010
390620|Slide Mountain|Summit|ID|16|Clark|033|443258N|1115127W|44.5493597|-111.8574714|||||2992|9816|Slide Mountain|06/21/1979|
390851|South Callahan Creek|Stream|MT|30|Lincoln|053|482607N|1160046W|48.4352174|-116.0126745|482610N|1161008W|48.436047|-116.1687909|818|2684|Smith Mountain|06/21/1979|02/22/2010
391309|Snoo-weh Pass|Gap|ID|16|Fremont|043|443621N|1113127W|44.6058333|-111.5241667|||||2213|7260|Mount Jefferson|06/21/1979|06/01/2009
391351|Star Creek|Stream|MT|30|Lincoln|053|483330N|1155838W|48.5582753|-115.9771244|482909N|1160454W|48.4857719|-116.0815685|559|1834|Kilbrennan Lake|06/21/1979|02/19/2010
391368|State Line Trail|Trail|ID|16|Clearwater|035|464355N|1143859W|46.731864|-114.6498403|||||2160|7087|Granite Pass|06/21/1979|
391508|Stormy Pass|Gap|ID|16|Idaho|049|463020N|1142144W|46.5054779|-114.3623291|||||2251|7385|Saint Joseph Peak|06/21/1979|
391849|Targhee Pass|Gap|ID|16|Fremont|043|444029N|1111633W|44.6746464|-111.2757837|||||2158|7080|Targhee Pass|06/21/1979|
391871|Taylor Mountain|Summit|ID|16|Clark|033|443341N|1114057W|44.5613063|-111.6824628|||||2991|9813|Upper Red Rock Lake|06/21/1979|
391987|The Scout|Summit|ID|16|Boundary|021|485217N|1160304W|48.8713375|-116.0510279|||||1912|6273|Line Point|06/21/1979|
392931|Watchtower Peak|Summit|ID|16|Idaho|049|454946N|1143042W|45.8293623|-114.5117601|||||2663|8737|Watchtower Peak|06/21/1979|
393058|West Fork Blue Creek|Stream|ID|16|Bonner|017|480743N|1160240W|48.1285414|-116.0443372|481152N|1160154W|48.1977778|-116.0316667|781|2562|Scotchman Peak|06/21/1979|
393093|West Fork Elk Creek|Stream|ID|16|Shoshone|079|480035N|1155936W|48.0096477|-115.9932302|480210N|1160317W|48.0360362|-116.0546197|729|2392|Heron|06/21/1979|
393128|West Fork Keeler Creek|Stream|ID|16|Bonner|017|481953N|1160023W|48.3313276|-116.0062791|482033N|1160456W|48.3425|-116.0822222|950|3117|Benning Mountain|06/21/1979|
393610|Wishard Peak|Summit|MT|30|Mineral|061|471735N|1153032W|47.2929812|-115.5087622|||||1941|6368|Adair|06/21/1979|01/28/2011
393850|Salmon National Forest|Forest|ID|16|Lemhi|059|450655N|1140925W|45.1153577|-114.1569352|||||2112|6929|Cobalt|12/31/1992|01/15/2013
394167|Purcell Mountains|Range|MT|30|Lincoln|053|485748N|1155806W|48.9632868|-115.9682503|||||2349|7707|Northwest Peak|12/01/1991|02/23/2011
395685|Bitterroot Range|Range|ID|16|Clearwater|035|464408N|1152427W|46.735469|-115.4076387|||||2172|7126|Pot Mountain|06/21/1979|
396121|Big Table Mountain|Summit|ID|16|Clark|033|443215N|1120148W|44.5374136|-112.0299837|||||2646|8681|Big Table Mountain|06/21/1979|
396136|Black Peak|Summit|ID|16|Shoshone|079|474243N|1154434W|47.7118732|-115.7426667|||||1971|6466|Black Peak|06/21/1979|
396252|Cathedral Rock|Summit|ID|16|Lemhi|059|453219N|1142644W|45.5385271|-114.4456453|||||2347|7700|Horse Creek Pass|06/21/1979|
396450|Eighty Peak|Summit|ID|16|Shoshone|079|475319N|1155651W|47.8885363|-115.9473954|||||1969|6460|Gem Peak|06/21/1979|
396454|Elk Mountain|Summit|ID|16|Clearwater|035|463843N|1153625W|46.6451893|-115.6068088|||||1770|5807|Clarke Mountain|06/21/1979|
396584|Graves Peak|Summit|ID|16|Shoshone|079|470049N|1150423W|47.0135315|-115.0731898|||||2238|7342|Illinois Peak|06/21/1979|
396595|Grizzly Hill|Summit|ID|16|Lemhi|059|444743N|1132117W|44.7952025|-113.3547614|||||2830|9285|Bannock Pass|06/21/1979|
396702|Mount Jefferson|Summit|ID|16|Fremont|043|443343N|1113018W|44.5620224|-111.504879|||||3112|10210|Mount Jefferson|06/21/1979|03/06/2013
396751|Knob Mountain|Summit|ID|16|Clark|033|442855N|1123504W|44.4818538|-112.5844467|||||2951|9682|Edie Creek|06/21/1979|
396820|Lost Peak|Summit|ID|16|Shoshone|079|474605N|1155008W|47.767982|-115.8354475|||||1812|5945|Bloom Peak|06/21/1979|
397089|Red Conglomerate Peaks|Summit|ID|16|Clark|033|442917N|1123553W|44.4879652|-112.5980584|||||3067|10062|Edie Creek|06/21/1979|
397111|Rocky Peak|Summit|ID|16|Clearwater|035|464245N|1143730W|46.71242|-114.6251172|||||2021|6630|Lolo Hot Springs|06/21/1979|
397124|Runt Mountain|Summit|ID|16|Shoshone|079|472713N|1154227W|47.4535417|-115.707379|||||1688|5538|Lookout Pass|06/21/1979|
397364|Admiral Peak|Summit|ID|16|Clearwater|035|464841N|1145141W|46.8113078|-114.8615127|||||2211|7254|Schley Mountain|06/21/1979|
397401|Bald Peak|Summit|ID|16|Fremont|043|444328N|1112053W|44.7243685|-111.3480095|||||3108|10197|Targhee Pass|06/21/1979|
397448|Black Mountain|Summit|ID|16|Fremont|043|444239N|1112454W|44.7107564|-111.4149569|||||3105|10187|Targhee Peak|06/21/1979|12/05/2009
397681|Eighteenmile Peak|Summit|ID|16|Lemhi|059|442652N|1125944W|44.4476917|-112.9955668|||||3347|10981|Eighteenmile Peak|06/21/1979|
398449|Saint Paul Pass|Gap|ID|16|Shoshone|079|472324N|1153854W|47.3899287|-115.6482103|||||1568|5144|Lookout Pass|08/01/1990|
398584|Coeur d'Alene National Forest|Forest|ID|16|Shoshone|079|474336N|1161303W|47.7267671|-116.2175018|||||1032|3386|Steamboat Creek|12/31/1992|01/15/2013
398595|Silta Draw|Valley|MT|30|Sanders|089|480337N|1160254W|48.0602044|-116.0482295|480232N|1160350W|48.0422222|-116.0638889|766|2513|Cabinet|01/01/2000|
398998|Centennial Mountains|Range|ID|16|Clark|033|443344N|1113017W|44.5621418|-111.5046821|||||3103|10180|Mount Jefferson|06/21/1979|
399010|Saint Regis Pass|Gap|MT|30|Mineral|061|472658N|1154320W|47.4494221|-115.7222986|||||1504|4934|Lookout Pass|06/21/1979|08/05/2011
399066|Horse Prairie Mountain|Summit|ID|16|Lemhi|059|444536N|1130817W|44.7599226|-113.138083|||||3089|10134|Deadman Pass|02/01/1994|
399088|Knoll|Summit|ID|16|Clark|033|443215N|1122030W|44.5374118|-112.3416659|||||2274|7461|Monida|02/01/1994|
399307|The Thumb|Summit|ID|16|Clark|033|442906N|1123300W|44.484909|-112.5500013|||||2939|9642|Edie Creek|02/01/1994|
399813|Cabin Creek|Stream|MT|30|Lincoln|053|483253N|1160211W|48.5479961|-116.0362925|483251N|1160504W|48.5475|-116.0844444|861|2825|Leonia|06/21/1979|02/22/2010
399842|Crittenden Peak|Summit|ID|16|Shoshone|079|472003N|1153303W|47.3340937|-115.5507079|||||1952|6404|Adair|06/21/1979|
400192|Savage Creek|Stream|ID|16|Bonner|017|481451N|1160552W|48.2476|-116.09772|481253N|1160155W|48.21478|-116.03189|861|2825|Scotchman Peak|05/01/1989|05/10/2011
400407|Saint Joe National Forest|Forest|ID|16|Shoshone|079|470742N|1155247W|47.1283915|-115.8795864|||||1295|4249|Hoyt Mountain|12/31/1992|01/15/2013
400428|Green Mountain Creek|Stream|MT|30|Mineral|061|472022N|1152905W|47.3393718|-115.4845956|472013N|1152814W|47.3369444|-115.4705556|1126|3694|McGee Peak|01/01/2000|
400713|Nez Perce National Forest|Forest|ID|16|Idaho|049|454552N|1154849W|45.764469|-115.813704|||||1616|5302|Huddleson Bluff|12/31/1992|01/15/2013
469028|Great Plains|Plain|KS|20|Thomas|193|392500N|1011732W|39.4166685|-101.2921054|||||1024|3360|Brewster NE|07/01/1984|
756398|Missouri River|Stream|MO|29|St. Charles|183|384849N|0900711W|38.8136597|-90.1198297|455539N|1113029W|45.9274281|-111.5080238|123|404|Wood River|10/24/1980|
767904|Rocky Hills|Range|MT|30|Beaverhead|001|450413N|1125844W|45.0702001|-112.9789209|||||2108|6916|Eli Spring|01/01/2000|
767905|Sacajawea Island|Island|MT|30|Cascade|013|473107N|1111818W|47.518569|-111.3049742|||||1010|3314|Northwest Great Falls|04/04/1980|
767906|Fletcher Channel|Stream|MT|30|Madison|057|452453N|1114230W|45.4146499|-111.7083075|452234N|1114225W|45.3761111|-111.7069444|1469|4819|Ennis Lake|01/01/2000|
767907|Frieler Creek|Stream|MT|30|Madison|057|452057N|1114805W|45.3490937|-111.8013658|451804N|1115257W|45.3010372|-111.8824784|1644|5394|Eightmile Creek|01/01/2000|
767908|Nevada City|Locale|MT|30|Madison|057|451825N|1115803W|45.3068696|-111.9674807|||||1706|5597|Virginia City|01/01/2000|
767909|Postlewaite Creek|Stream|MT|30|Madison|057|452055N|1114941W|45.3485379|-111.8280331|452114N|1115219W|45.3538889|-111.8719444|1707|5600|Eightmile Creek|01/01/2000|
767910|Slade Creek|Stream|MT|30|Madison|057|452056N|1114940W|45.3488157|-111.8277553|451825N|1115404W|45.3068703|-111.9010901|1707|5600|Eightmile Creek|01/01/2000|
767911|Spring Branch|Stream|MT|30|Madison|057|452608N|1114246W|45.4354833|-111.7127523|452541N|1114458W|45.4280556|-111.7494444|1476|4842|Ennis Lake|01/01/2000|
767912|Threemile Creek|Stream|MT|30|Madison|057|451554N|1115539W|45.2649255|-111.927479|451550N|1115325W|45.2638889|-111.8902778|1870|6135|Virginia City|01/01/2000|
767913|Original Mine|Mine|MT|30|Silver Bow|093|460102N|1123215W|46.0171487|-112.5375228|||||1775|5823|Butte North|01/01/2000|
767914|Saint Mark Lutheran Church|Church|MT|30|Silver Bow|093|460037N|1123223W|46.0102042|-112.539745|||||1730|5676|Butte North|01/01/2000|
767915|Bears Paw Mountains|Range|MT|30|Blaine|005|481230N|1093103W|48.2083233|-109.5174126|||||1409|4623|Big John Butte|01/01/2000|
767916|Bull Mountains|Range|MT|30|Musselshell|065|462000N|1081503W|46.3333022|-108.2509533|||||1172|3845|Dunn Mountain North|01/01/2000|
767917|Lustre|Populated Place|MT|30|Valley|105|482336N|1055256W|48.3933561|-105.8822326|||||832|2730|Lustre|01/01/2000|
767918|Weldon|Populated Place|MT|30|McCone|055|473645N|1055332W|47.612507|-105.8922341|||||766|2513|Weldon|01/01/2000|
767919|Spencer Coulee|Valley|MT|30|Teton|099|475546N|1112600W|47.9294084|-111.4333126|475430N|1112740W|47.9083333|-111.4611111|977|3205|Timber Coulee North|01/01/2000|
767920|Webster|Populated Place|MT|30|Fallon|025|460318N|1041450W|46.0550009|-104.2471632|||||1006|3300|Webster|01/01/2000|
767921|Volt|Populated Place|MT|30|Roosevelt|085|482318N|1054308W|48.3883555|-105.7188926|||||836|2743|Volt|01/01/2000|
767922|Rothiemay|Populated Place|MT|30|Golden Valley|037|463248N|1091545W|46.5466287|-109.2623955|||||1340|4396|Rothiemay|01/01/2000|
767923|Saint Phillip|Populated Place|MT|30|Wibaux|109|464954N|1040844W|46.8316793|-104.1454893|||||871|2858|Red Top Butte|01/01/2000|
767924|Winnecook|Populated Place|MT|30|Wheatland|107|462400N|1093951W|46.3999582|-109.6640697|||||1226|4022|Ethels Coulee|01/01/2000|
767925|Morgan|Populated Place|MT|30|Phillips|071|485936N|1074956W|48.9933527|-107.8323167|||||870|2854|Morgan|01/01/2000|
767926|Larslan|Populated Place|MT|30|Valley|105|483442N|1061138W|48.5783589|-106.1939107|||||887|2910|Larslan|01/01/2000|
767927|Inverness|Populated Place|MT|30|Hill|041|483324N|1104103W|48.5566569|-110.6841232|||||1005|3297|Inverness|01/01/2000|03/21/2008
767928|Hill|Populated Place|MT|30|Liberty|051|484706N|1110939W|48.7849974|-111.1608133|||||1210|3970|Haystack Butte|01/01/2000|
767929|Haxby|Populated Place|MT|30|Garfield|033|474612N|1062538W|47.7700095|-106.4272594|||||732|2402|Norville Creek|01/01/2000|
767930|Garland|Populated Place|MT|30|Custer|017|460254N|1055550W|46.0483349|-105.9305548|||||789|2589|Garland School|01/01/2000|
767931|Eagleton|Populated Place|MT|30|Chouteau|015|475642N|1094657W|47.9449809|-109.7824174|||||1007|3304|Seifort Reservoir|01/01/2000|
767932|Van Norman|Populated Place|MT|30|Garfield|033|472112N|1062314W|47.3533316|-106.3872595|||||714|2342|Maxwell Coulee|01/01/2000|
767934|Bighorn Canyon National Recreation Area|Park|MT|30|Big Horn|003|451800N|1075702W|45.2999593|-107.9506664|||||1295|4249|Yellowtail Dam|01/01/2000|11/29/2011
767935|UL Bend National Wildlife Refuge|Park|MT|30|Phillips|071|473600N|1075502W|47.5999981|-107.9173368|||||758|2487|Locke Ranch|01/01/2000|
